snapshot_date,firebaseid,article_id,page_duration
2021-09-20,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-20,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,179
2021-09-20,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,2
2021-09-20,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,35
2021-09-20,NO7NAN8h6zYImMiaCYwhpeIj3qP2,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-22,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,245
2021-09-22,NO7NAN8h6zYImMiaCYwhpeIj3qP2,cc3dba31-519f-4076-8dbe-c0328810f679,138
2021-09-22,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,59
2021-09-12,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,277
2021-09-28,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-28,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,158
2021-09-24,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,900
2021-09-24,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,61
2021-09-30,Tp8caljjAoTdAlT7STq7tDL2K1H3,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-30,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,152
2021-09-30,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,49
2021-09-29,Tp8caljjAoTdAlT7STq7tDL2K1H3,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-29,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,315
2021-09-23,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,900
2021-09-23,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-08,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,92
2021-09-13,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,1
2021-09-27,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cc3dba31-519f-4076-8dbe-c0328810f679,46
2021-09-27,NO7NAN8h6zYImMiaCYwhpeIj3qP2,cc3dba31-519f-4076-8dbe-c0328810f679,71
2021-09-27,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,900
2021-09-27,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,0
2021-09-27,26J4HhQbasXKuJGA2ZeaLWUD9ql2,cc3dba31-519f-4076-8dbe-c0328810f679,54
2021-09-03,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,ca02be07-b793-4fe0-83ab-95e9a8736539,4
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,488390c8-004e-460e-a22a-e9cd5e20b3a2,6
2021-09-07,26J4HhQbasXKuJGA2ZeaLWUD9ql2,3b9f2861-2079-41c6-857d-9bea23fd9692,43
2021-09-07,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,3b9f2861-2079-41c6-857d-9bea23fd9692,86
2021-09-08,aeHk1UDlN8bla5qQklLqCkuUG3I2,16bc9bdb-5893-4f02-8193-9c4dfbc3da36,441
2021-09-08,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,bb788e05-7358-4483-b67e-ef0af49e3986,0
2021-09-08,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,b49195b3-ab31-4f97-bf70-451007ab101f,14
2021-09-10,aeHk1UDlN8bla5qQklLqCkuUG3I2,98621f2e-be0e-4417-af45-f75176272a61,24
2021-09-12,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,d32f483e-0a08-4305-a76c-320c0381f2a4,251
2021-09-12,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,811da757-5abc-4f61-940c-2053a58272e7,174
2021-09-19,NO7NAN8h6zYImMiaCYwhpeIj3qP2,e13c2f37-4301-4e45-9ca3-d0a632f801e1,0
2021-09-09,NO7NAN8h6zYImMiaCYwhpeIj3qP2,e13c2f37-4301-4e45-9ca3-d0a632f801e1,0
2021-09-09,NO7NAN8h6zYImMiaCYwhpeIj3qP2,e13c2f37-4301-4e45-9ca3-d0a632f801e1,95
2021-09-13,aeHk1UDlN8bla5qQklLqCkuUG3I2,b6c9fd39-9a16-4351-9d4e-c4888a0bd641,107
2021-09-14,aeHk1UDlN8bla5qQklLqCkuUG3I2,1384c41d-fccf-4c93-b338-a6d243c794af,5
2021-09-15,aeHk1UDlN8bla5qQklLqCkuUG3I2,5da08935-b17d-4aa3-a06d-0d6bb14e3a6f,35
2021-09-15,aeHk1UDlN8bla5qQklLqCkuUG3I2,fec84ac2-8e94-401f-9126-648ca42344f0,19
2021-09-15,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,a301f4d0-8fb1-4a40-916c-2bc247c69284,57
2021-09-15,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,e0e82bca-6f97-46b7-be60-e24c76460bbd,70
2021-09-15,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,b7a96b65-533c-469d-8472-760106c95f5f,62
2021-09-16,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,d42fc4d2-48e6-495e-8d9a-573c1589c8e3,77
2021-09-18,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,1eea82ae-08bb-42a9-87f8-40fc4e5b5003,186
2021-09-18,aeHk1UDlN8bla5qQklLqCkuUG3I2,1eea82ae-08bb-42a9-87f8-40fc4e5b5003,113
2021-09-18,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,fd2df38b-45ac-45a2-9937-c3016b8316cb,97
2021-09-19,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,15e1710b-fc07-4801-8103-c9ccf63d1fb9,900
2021-09-19,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,7617147a-f72d-42e7-8519-b6b7cbce966e,79
2021-09-19,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,f02662c5-230f-4ff4-bed0-e967b7c5af3a,2
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,c177a88f-35e5-48d5-9aeb-b910c5615388,1
2021-09-19,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,3e38be94-1f87-41cc-8b42-76fd14489048,1
2021-09-28,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,092edb9b-4966-4688-9250-4a959109764c,94
2021-09-28,NO7NAN8h6zYImMiaCYwhpeIj3qP2,092edb9b-4966-4688-9250-4a959109764c,73
2021-09-15,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,9784edd9-3bfa-4b2a-af76-1f4f0fa36d36,2
2021-09-16,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,01e4e9d0-d813-4624-8101-b1b9be0eb0af,17
2021-09-19,aeHk1UDlN8bla5qQklLqCkuUG3I2,800c325c-431c-4f86-8b40-9559a0643e65,14
2021-09-19,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,a5d28d2f-0f06-4de7-b2bf-8c7c1d28aeb2,1
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,33f19173-8eda-48e5-9299-f44e4fef02dc,84
2021-09-02,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,1e76594d-c292-40e9-b045-7410afa644aa,3
2021-09-03,NO7NAN8h6zYImMiaCYwhpeIj3qP2,1e76594d-c292-40e9-b045-7410afa644aa,14
2021-09-15,aeHk1UDlN8bla5qQklLqCkuUG3I2,8acccc8f-33ff-46ac-9b1c-783f2c23f2b3,14
2021-09-15,aeHk1UDlN8bla5qQklLqCkuUG3I2,ee1a0753-e3d2-48ac-bb4a-7d1a46d68630,56
2021-09-20,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,6476e3e4-03de-4676-947f-de8c5401d39c,0
2021-09-18,aeHk1UDlN8bla5qQklLqCkuUG3I2,07156415-64b0-447c-ba11-fa3544f99cd8,28
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,07156415-64b0-447c-ba11-fa3544f99cd8,31
2021-09-24,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,3a546959-bbf4-4071-b8c9-39ac3e29ea48,900
2021-09-24,NO7NAN8h6zYImMiaCYwhpeIj3qP2,3a546959-bbf4-4071-b8c9-39ac3e29ea48,71
2021-09-28,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,f1716022-4aa0-4791-a4bd-5f7a85fc1ad5,176
2021-09-18,26J4HhQbasXKuJGA2ZeaLWUD9ql2,fb2f4c35-fe0b-4f69-90a4-245e8c7a586a,13
2021-09-18,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,fb2f4c35-fe0b-4f69-90a4-245e8c7a586a,165
2021-09-18,aeHk1UDlN8bla5qQklLqCkuUG3I2,fb2f4c35-fe0b-4f69-90a4-245e8c7a586a,47
2021-09-19,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,48b221ff-18ab-46b6-aa12-841ded99fd51,35
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,48b221ff-18ab-46b6-aa12-841ded99fd51,190
2021-09-19,aeHk1UDlN8bla5qQklLqCkuUG3I2,25d73892-1631-43a6-af94-03e8c9fb1b87,82
2021-09-19,aeHk1UDlN8bla5qQklLqCkuUG3I2,25d73892-1631-43a6-af94-03e8c9fb1b87,15
2021-09-27,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,83ea548d-d83a-4db9-9493-cf799a380300,32
2021-09-07,26J4HhQbasXKuJGA2ZeaLWUD9ql2,15996ce1-cb4f-4788-8f0b-8192942693d8,233
2021-09-07,26J4HhQbasXKuJGA2ZeaLWUD9ql2,15996ce1-cb4f-4788-8f0b-8192942693d8,0
2021-09-08,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8f1b0e58-a3c3-4e20-bd21-6ef2eb325670,127
2021-09-08,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8f1b0e58-a3c3-4e20-bd21-6ef2eb325670,135
2021-09-08,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8f1b0e58-a3c3-4e20-bd21-6ef2eb325670,13
2021-09-08,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8f1b0e58-a3c3-4e20-bd21-6ef2eb325670,1
2021-09-08,26J4HhQbasXKuJGA2ZeaLWUD9ql2,9a7637d2-bd6d-43f2-9d49-e29ae9d8e78c,5
2021-09-08,aeHk1UDlN8bla5qQklLqCkuUG3I2,97589ee8-9573-4fc2-82ec-3264a281c63f,3
2021-09-08,26J4HhQbasXKuJGA2ZeaLWUD9ql2,2f60b89b-82dc-47ab-88a8-38251a3ad5a1,102
2021-09-12,NO7NAN8h6zYImMiaCYwhpeIj3qP2,bfea99a9-7d67-4c17-bd6e-1f293488565b,320
2021-09-12,NO7NAN8h6zYImMiaCYwhpeIj3qP2,d0fdefa4-e7b8-40a5-b7cd-ec1e40e39201,90
2021-09-13,26J4HhQbasXKuJGA2ZeaLWUD9ql2,d0fdefa4-e7b8-40a5-b7cd-ec1e40e39201,68
2021-09-09,NO7NAN8h6zYImMiaCYwhpeIj3qP2,9a47ff4b-01d4-40ff-a256-365930d7c007,28
2021-09-09,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,9a47ff4b-01d4-40ff-a256-365930d7c007,444
2021-09-09,26J4HhQbasXKuJGA2ZeaLWUD9ql2,9a47ff4b-01d4-40ff-a256-365930d7c007,41
2021-09-09,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,9a47ff4b-01d4-40ff-a256-365930d7c007,20
2021-09-10,NO7NAN8h6zYImMiaCYwhpeIj3qP2,9a47ff4b-01d4-40ff-a256-365930d7c007,900
2021-09-13,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,816fb294-5177-4c02-bc55-5517e3ab34f2,45
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,81e54214-2c8c-4279-8369-27c1d6d175f1,120
2021-09-18,aeHk1UDlN8bla5qQklLqCkuUG3I2,3ad3ba4c-3aed-439f-9d01-43bf3bd238fd,56
2021-09-29,Tp8caljjAoTdAlT7STq7tDL2K1H3,c8b22b7f-87a9-44ee-9986-09f58d60deaf,0
2021-09-29,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,c8b22b7f-87a9-44ee-9986-09f58d60deaf,141
2021-09-18,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,b7c07fef-5f4b-4ac3-80ae-00bfeeef58f3,24
2021-09-18,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,b7c07fef-5f4b-4ac3-80ae-00bfeeef58f3,2
2021-09-30,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,b7c07fef-5f4b-4ac3-80ae-00bfeeef58f3,21
2021-09-25,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,8e5977a1-4c14-4935-8019-cc7ce735aa2b,22
2021-09-28,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,2542d30a-76f3-4513-b1c8-1f3a61fca32a,107
2021-09-28,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,2542d30a-76f3-4513-b1c8-1f3a61fca32a,0
2021-09-28,26J4HhQbasXKuJGA2ZeaLWUD9ql2,2542d30a-76f3-4513-b1c8-1f3a61fca32a,202
2021-09-28,NO7NAN8h6zYImMiaCYwhpeIj3qP2,2542d30a-76f3-4513-b1c8-1f3a61fca32a,0
2021-09-28,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,2542d30a-76f3-4513-b1c8-1f3a61fca32a,11
2021-09-28,NO7NAN8h6zYImMiaCYwhpeIj3qP2,2542d30a-76f3-4513-b1c8-1f3a61fca32a,121
2021-09-29,NO7NAN8h6zYImMiaCYwhpeIj3qP2,cac19f7d-d4dc-43a7-822a-2e3e6a3d5d18,11
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,24e0afb1-6433-49eb-bba9-bae864da6b42,900
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,24e0afb1-6433-49eb-bba9-bae864da6b42,115
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,24e0afb1-6433-49eb-bba9-bae864da6b42,1
2021-09-29,NO7NAN8h6zYImMiaCYwhpeIj3qP2,24e0afb1-6433-49eb-bba9-bae864da6b42,0
2021-09-29,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,24e0afb1-6433-49eb-bba9-bae864da6b42,83
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,d4ad8e88-749d-447a-bdf2-5d29673143c5,21
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,d4ad8e88-749d-447a-bdf2-5d29673143c5,132
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,d4ad8e88-749d-447a-bdf2-5d29673143c5,3
2021-09-29,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,d4ad8e88-749d-447a-bdf2-5d29673143c5,20
2021-09-30,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,7bc372b7-cc12-4d2e-ba73-cab8b15ab1e2,3
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,7bc372b7-cc12-4d2e-ba73-cab8b15ab1e2,92
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,7bc372b7-cc12-4d2e-ba73-cab8b15ab1e2,1
2021-09-29,NO7NAN8h6zYImMiaCYwhpeIj3qP2,7bc372b7-cc12-4d2e-ba73-cab8b15ab1e2,21
2021-09-30,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,35002cfc-71aa-43a6-bd92-1dd4b63a7ff7,60
2021-09-29,26J4HhQbasXKuJGA2ZeaLWUD9ql2,35002cfc-71aa-43a6-bd92-1dd4b63a7ff7,44
2021-09-30,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,e477d160-06f8-4cdb-af45-9a8e11f9bd38,274
2021-09-30,Tp8caljjAoTdAlT7STq7tDL2K1H3,e477d160-06f8-4cdb-af45-9a8e11f9bd38,0
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,e477d160-06f8-4cdb-af45-9a8e11f9bd38,174
2021-09-30,NO7NAN8h6zYImMiaCYwhpeIj3qP2,e477d160-06f8-4cdb-af45-9a8e11f9bd38,360
2021-09-30,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,e477d160-06f8-4cdb-af45-9a8e11f9bd38,203
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,42428908-494e-4004-b175-c4b6e7c19026,12
2021-09-30,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,3ed7beeb-7e3c-4d14-b89c-4aec22079a17,900
2021-09-30,NO7NAN8h6zYImMiaCYwhpeIj3qP2,3ed7beeb-7e3c-4d14-b89c-4aec22079a17,900
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,fa416749-7603-42d8-a9cf-0d5ca9900143,134
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,df427c18-0cf4-4301-a54f-bea12434fd82,173
2021-09-30,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,77ca3bdb-f7f8-4345-b80f-3f6f88ae5412,900
2021-09-30,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,77ca3bdb-f7f8-4345-b80f-3f6f88ae5412,0
2021-09-30,Tp8caljjAoTdAlT7STq7tDL2K1H3,77ca3bdb-f7f8-4345-b80f-3f6f88ae5412,0
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,77ca3bdb-f7f8-4345-b80f-3f6f88ae5412,200
2021-09-30,NO7NAN8h6zYImMiaCYwhpeIj3qP2,77ca3bdb-f7f8-4345-b80f-3f6f88ae5412,489
2021-09-30,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,77ca3bdb-f7f8-4345-b80f-3f6f88ae5412,191
2021-09-30,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,72a82c6d-c9c9-4574-b3f6-0c25963aa66c,900
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,967e6093-c155-4675-8fcc-da142b116cae,50
2021-09-30,26J4HhQbasXKuJGA2ZeaLWUD9ql2,967e6093-c155-4675-8fcc-da142b116cae,0
2021-09-02,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,e44505a7-e3cb-403b-81b4-7f690ed9961c,92
2021-09-06,aeHk1UDlN8bla5qQklLqCkuUG3I2,42fe8011-2451-4233-a991-f169ae0c96b8,399
2021-09-10,26J4HhQbasXKuJGA2ZeaLWUD9ql2,19b3bcad-2ab7-4b64-ba16-f1c39c144040,2
2021-09-15,NO7NAN8h6zYImMiaCYwhpeIj3qP2,69ae40f6-9397-4bc3-b3e7-426a2bdfccf6,119
2021-09-16,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,69ae40f6-9397-4bc3-b3e7-426a2bdfccf6,72
2021-09-16,26J4HhQbasXKuJGA2ZeaLWUD9ql2,69ae40f6-9397-4bc3-b3e7-426a2bdfccf6,36
2021-09-17,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,af53198c-3088-4b15-a763-cac9a054d5b6,2
2021-09-18,26J4HhQbasXKuJGA2ZeaLWUD9ql2,b9fac5c6-d3be-4b4a-a678-6a536575810c,89
2021-09-18,26J4HhQbasXKuJGA2ZeaLWUD9ql2,b9fac5c6-d3be-4b4a-a678-6a536575810c,5
2021-09-18,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,b9fac5c6-d3be-4b4a-a678-6a536575810c,41
2021-09-18,aeHk1UDlN8bla5qQklLqCkuUG3I2,b9fac5c6-d3be-4b4a-a678-6a536575810c,30
2021-09-18,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,b9fac5c6-d3be-4b4a-a678-6a536575810c,10
2021-09-18,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8692ba40-59ff-47fb-9441-d53b47dd5b2c,58
2021-09-18,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8692ba40-59ff-47fb-9441-d53b47dd5b2c,0
2021-09-21,NO7NAN8h6zYImMiaCYwhpeIj3qP2,befe7021-9b4a-42f8-930c-6acfa7cd2659,638
2021-09-21,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,befe7021-9b4a-42f8-930c-6acfa7cd2659,27
2021-09-28,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,37575d17-54e6-43ac-9c4a-04938e553461,146
2021-09-28,26J4HhQbasXKuJGA2ZeaLWUD9ql2,37575d17-54e6-43ac-9c4a-04938e553461,166
2021-09-28,26J4HhQbasXKuJGA2ZeaLWUD9ql2,37575d17-54e6-43ac-9c4a-04938e553461,1
2021-09-29,NO7NAN8h6zYImMiaCYwhpeIj3qP2,37575d17-54e6-43ac-9c4a-04938e553461,0
2021-09-03,aeHk1UDlN8bla5qQklLqCkuUG3I2,ff6730ca-3e18-4d54-93aa-c169f161b075,51
2021-09-03,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,ff6730ca-3e18-4d54-93aa-c169f161b075,15
2021-09-04,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,ea400408-433f-4754-b0e6-94f83f10e3d8,121
2021-09-09,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,f79dba2f-cf73-4314-8b2c-6c1ca5ef45aa,70
2021-09-09,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,f79dba2f-cf73-4314-8b2c-6c1ca5ef45aa,56
2021-09-09,26J4HhQbasXKuJGA2ZeaLWUD9ql2,f79dba2f-cf73-4314-8b2c-6c1ca5ef45aa,138
2021-09-09,NO7NAN8h6zYImMiaCYwhpeIj3qP2,f79dba2f-cf73-4314-8b2c-6c1ca5ef45aa,512
2021-09-20,NO7NAN8h6zYImMiaCYwhpeIj3qP2,f79dba2f-cf73-4314-8b2c-6c1ca5ef45aa,0
2021-09-15,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,cd2c63f3-77a5-4aed-a003-cfc6030751f4,28
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,7d51d157-ccc4-4b65-8c04-0fc68feb11fc,29
2021-09-21,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,f5736a67-a569-4948-8e88-c7090b96bafa,61
2021-09-22,26J4HhQbasXKuJGA2ZeaLWUD9ql2,89d6ec56-cad3-46e6-a5c0-b39b58d92d67,130
2021-09-13,26J4HhQbasXKuJGA2ZeaLWUD9ql2,8345dfbd-6cce-4039-8d45-c4a2dd14eb68,6
2021-09-23,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,794ab9b4-1890-4cba-81b5-75c1de8b8fb2,31
2021-09-23,aeHk1UDlN8bla5qQklLqCkuUG3I2,794ab9b4-1890-4cba-81b5-75c1de8b8fb2,25
2021-09-23,26J4HhQbasXKuJGA2ZeaLWUD9ql2,794ab9b4-1890-4cba-81b5-75c1de8b8fb2,81
2021-09-23,26J4HhQbasXKuJGA2ZeaLWUD9ql2,794ab9b4-1890-4cba-81b5-75c1de8b8fb2,1
2021-09-06,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,58cc847e-91a8-4e6f-8370-56bf8bd07ae2,2
2021-09-09,9cjQX3oHf7Zfmwlb5eomKxMk9dn2,915ce7fa-fd3b-4ee9-a6fb-d6f4b349f5f6,900
2021-09-10,NO7NAN8h6zYImMiaCYwhpeIj3qP2,915ce7fa-fd3b-4ee9-a6fb-d6f4b349f5f6,52
2021-09-12,NO7NAN8h6zYImMiaCYwhpeIj3qP2,4c5d752e-676b-4d0d-91cb-074d3ce54515,57
2021-09-15,NO7NAN8h6zYImMiaCYwhpeIj3qP2,3aa2f3ea-957d-49a3-8a48-b5c8a591323d,39
2021-09-15,NO7NAN8h6zYImMiaCYwhpeIj3qP2,3aa2f3ea-957d-49a3-8a48-b5c8a591323d,385
2021-09-17,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,0
2021-09-17,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,900
2021-09-17,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,900
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,0
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,1
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,900
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,0
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,321
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,900
2021-09-16,NO7NAN8h6zYImMiaCYwhpeIj3qP2,664b0a60-c700-44ea-ae06-1b77b654f8df,0
2021-09-19,aeHk1UDlN8bla5qQklLqCkuUG3I2,f0953322-380a-45fa-b122-4c459e848467,109
2021-09-17,26J4HhQbasXKuJGA2ZeaLWUD9ql2,18b9da42-d368-4941-89a3-f2725d139ac4,39
2021-09-17,26J4HhQbasXKuJGA2ZeaLWUD9ql2,18b9da42-d368-4941-89a3-f2725d139ac4,0
2021-09-19,26J4HhQbasXKuJGA2ZeaLWUD9ql2,99ddf637-81cb-4cee-899e-599bda6196b6,17
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,99ddf637-81cb-4cee-899e-599bda6196b6,78
2021-09-20,aeHk1UDlN8bla5qQklLqCkuUG3I2,99ddf637-81cb-4cee-899e-599bda6196b6,114
2021-09-19,26J4HhQbasXKuJGA2ZeaLWUD9ql2,1ea233b0-44bb-4a0c-b7a3-1f8ea09f262f,196
2021-09-19,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,f0f77e1a-551b-4e51-bacd-ab66933b2464,90
2021-09-21,26J4HhQbasXKuJGA2ZeaLWUD9ql2,ba17c237-1366-4d7b-a49b-893d5d45a413,55
2021-09-21,26J4HhQbasXKuJGA2ZeaLWUD9ql2,ba17c237-1366-4d7b-a49b-893d5d45a413,2
2021-09-21,26J4HhQbasXKuJGA2ZeaLWUD9ql2,ba17c237-1366-4d7b-a49b-893d5d45a413,38
2021-09-21,26J4HhQbasXKuJGA2ZeaLWUD9ql2,ba17c237-1366-4d7b-a49b-893d5d45a413,0
2021-09-21,26J4HhQbasXKuJGA2ZeaLWUD9ql2,ba17c237-1366-4d7b-a49b-893d5d45a413,831
2021-09-21,vfNPVsHDbYUYtjwtk3vpRTaIE4Y2,ba17c237-1366-4d7b-a49b-893d5d45a413,16
